gene,level
HOXC12,208
LIN37,208
LIN9,208
LRRC37B,208
LXN,208
MAN1A2,208
MEX3B,208
MRPS31,208
MSS51,208
NUP42,208
NUP88,208
NUTM2B,208
PCSK7,208
PHF11,208
PHF19,208
PHF7,208
PJA1,208
PPP4R2,208
PRKCH,208
RAB11FIP4,208
RIMS1,208
SARDH,208
SETDB2,208
SLBP,208
SMYD4,208
SMYD5,208
SS18,208
STK38,208
STK38L,208
TLK2,208
TMEM120B,208
UBE2O,208
WDR73,208
YY2,208
ZC3H7B,208
ZMYND15,208
ZNF131,208
ZNF518A,208
TBP,209
FOXO3,209
AARSD1,209
ACOT9,209
ACR,209
ADGRA3,209
ALDH1A2,209
ALPP,209
AMBP,209
ANGEL2,209
APOH,209
ARGFX,209
ARMCX1,209
ASGR1,209
BTNL2,209
CCDC169-SOHLH2,209
CDSN,209
CER1,209
CLDN6,209
COX7A1,209
CXXC5,209
DDX4,209
DMRT1,209
DNAJA3,209
DND1,209
DPPA2,209
DPPA3,209
DPPA4,209
DPPA5,209
DSG4,209
DTYMK,209
ERC1,209
ESX1,209
ETV2,209
FBXO15,209
GABRB3,209
GANAB,209
GCNA,209
GLIS1,209
GPC4,209
H1-6,209
H1-8,209
HDHD5,209
HES3,209
HRG,209
IDH3G,209
KLF17,209
KLKB1,209
LAMA1,209
LETMD1,209
MAGEA4,209
MAP7D1,209
MESP1,209
MEST,209
MRPS22,209
MYL7,209
MYT1L,209
NANOS2,209
NANOS3,209
NEFH,209
NEFM,209
NKX6-2,209
NSG2,209
NT5DC2,209
P3H1,209
PDAP1,209
PDCD7,209
PDE6A,209
PPP1R11,209
PRAM1,209
PRCP,209
PSORS1C1,209
PTGES3L-AARSD1,209
REXO1,209
RNF39,209
RPE65,209
SCARA5,209
SCML2,209
SDF4,209
SINHCAF,209
SIPA1L2,209
SLC17A7,209
SNRPN,209
SOHLH2,209
SOX15,209
SOX18,209
SOX21,209
TBX6,209
TRIM26,209
TRIM39,209
TRIM39-RPP21,209
TRIM71,209
TRPM1,209
TSPY1,209
TUBB8,209
VRTN,209
ZAR1,209
ZBTB47,209
ZIC5,209
ZNF157,209
ZNF180,209
ZNF366,209
ZNF57,209
ZNF865,209
ZP1,209
ZP2,209
ZP3,209
ZP4,209
CCND1,210
CHD4,210
ABCA6,210
ABRA,210
AGXT,210
ANKRD52,210
AP4M1,210
ARHGAP26,210
ATXN10,210
ATXN7L1,210
BRWD3,210
BTG3,210
C9orf72,210
CDR1,210
CECR2,210
CFAP20,210
CRYM,210
DYNC2H1,210
ERMARD,210
FAM104A,210
FAM120C,210
FGF14,210
GTF3C6,210
HAP1,210
HMBS,210
HNRNPH2,210
ICE2,210
IL18BP,210
INTU,210
ISLR,210
ISLR2,210
JPH3,210
KIAA1614,210
LHX8,210
LIN52,210
LINC02218,210
LRRC46,210
MBNL2,210
MBNL3,210
MKX,210
MTBP,210
NAF1,210
NFE4,210
NOBOX,210
OAZ1,210
PAPOLG,210
PDCD2,210
PLEKHG4,210
PRKAG3,210
QRFPR,210
RIOK3,210
RPP21,210
SCO2,210
SGF29,210
SGK2,210
SHISA4,210
SLC16A2,210
SLC8A1,210
SMR3A,210
SOHLH1,210
SUPT20H,210
TAAR8,210
TAF11L10,210
TAF11L11,210
TAF11L12,210
TAF11L13,210
TAF11L14,210
TAF11L2,210
TAF11L3,210
TAF11L4,210
TAF11L5,210
TAF11L6,210
TAF11L7,210
TAF11L8,210
TAF11L9,210
TAF5L,210
TBL2,210
TBX15,210
TBX18,210
TMEM240,210
TPH2,210
TRHR,210
TRIM54,210
TUB,210
WDFY1,210
WDR20,210
WDR37,210
WDR66,210
WIPI2,210
WTIP,210
ZBED9,210
ZKSCAN3,210
MAPK3,211
RUVBL2,211
ADNP2,211
AKAP8,211
AKAP8L,211
AMY2A,211
ANKRD11,211
APOL1,211
ATN1,211
AZIN1,211
BBOX1,211
BBX,211
BCAS3,211
BEND3,211
BRD9,211
BRMS1L,211
C7orf50,211
CAMK1,211
CASP14,211
CCDC62,211
CD2BP2,211
CDK15,211
CDK17,211
CDK18,211
CDK2AP1,211
CHAMP1,211
CHERP,211
CHRAC1,211
CLDN25,211
COPRS,211
CPNE5,211
CPSF7,211
CRYAB,211
CWC22,211
DCAF12L2,211
DPEP1,211
DPEP2,211
DPEP3,211
DPYSL5,211
DSC1,211
DSG1,211
ELAVL3,211
ELSPBP1,211
FEZF2,211
FMC1,211
FZD3,211
FZD6,211
GAS1,211
GLYR1,211
GPATCH8,211
GUCY1A1,211
HDGFL2,211
HNRNPH3,211
HOOK1,211
HSFY1,211
HTR1B,211
IGLL5,211
IK,211
IKZF4,211
ISY1,211
KPNA5,211
KRT13,211
KRT16,211
KRT3,211
KRT31,211
KRT6A,211
KRT6C,211
KRT77,211
KRT78,211
KRT80,211
KRT83,211
KRT84,211
LCORL,211
LDHC,211
LRRC41,211
LSM14A,211
LSM14B,211
LTO1,211
LUC7L2,211
LUC7L3,211
LYZ,211
MAMLD1,211
MARK1,211
MBD3L2,211
MYEOV,211
NACC2,211
NCBP3,211
NIN,211
NPDC1,211
NT5C1A,211
NUP50,211
NUTM2A,211
PACSIN2,211
PAFAH1B1,211
PCNT,211
PGA3,211
PGA4,211
PHF14,211
PIP,211
PKP1,211
POGZ,211
POU5F1B,211
POU5F2,211
PPFIA1,211
PPP1R10,211
PRRC2A,211
PRRC2C,211
PRUNE2,211
PSTPIP1,211
PTCH2,211
PTOV1,211
PTPRCAP,211
PWWP2A,211
RBM11,211
RBM15B,211
RBM17,211
RBM5,211
RGL2,211
RHBDD1,211
RSPO2,211
RYK,211
SCAF11,211
SETD5,211
SFSWAP,211
SIPA1,211
SLC12A6,211
SMU1,211
SSX1,211
STRA8,211
STRBP,211
SUDS3,211
TCHH,211
TENT5C,211
TJP3,211
TOR1AIP2,211
TPTEP2-CSNK1E,211
TRAPPC8,211
UBASH3B,211
WNT8B,211
YLPM1,211
ZFP57,211
ZFR,211
ZGPAT,211
ZKSCAN8,211
ZMYM4,211
ZNF296,211
ZNF445,211
ZNF462,211
ZNF512B,211
ZNF524,211
ZNF532,211
ZNF598,211
ZNF703,211
XRCC6,212
ACTR6,212
ADAM15,212
ADSL,212
AGK,212
AGR2,212
AJAP1,212
AKIRIN1,212
ALOX12,212
AMFR,212
APH1A,212
APOC1,212
APPL2,212
AQP2,212
ASDURF,212
ATF7-NPFF,212
ATP1A2,212
ATP1A3,212
ATP1A4,212
ATP1B1,212
ATP1B2,212
ATP1B3,212
ATP5MG,212
ATP5MGL,212
BATF2,212
BCL9,212
BCL9L,212
C12orf45,212
C17orf49,212
C1orf68,212
CACYBP,212
CALB1,212
CCDC103,212
CCDC168,212
CCT8L2,212
CDH8,212
CEP250,212
CFAP298,212
CFAP300,212
CFDP1,212
CHTF18,212
CLCN3,212
CNKSR1,212
CNKSR2,212
COL9A3,212
COPE,212
COX6A2,212
CPLX4,212
CRCT1,212
CRHR2,212
CUEDC2,212
CYP11B2,212
CYP2U1,212
CYP4Z1,212
CYP8B1,212
DAW1,212
DCC,212
DDIT4L,212
DDX25,212
DECR2,212
DNAAF1,212
DNAAF2,212
DNAAF3,212
DNAAF4,212
DNAAF5,212
DNAI2,212
DNAJB11,212
DNAJB4,212
DNALI1,212
DNASE2,212
DOC2A,212
DPY30,212
DUPD1,212
DUSP13,212
DUSP14,212
DUSP16,212
DUSP18,212
DUSP19,212
DUSP2,212
DUSP21,212
DUSP26,212
DUSP28,212
DUSP7,212
DUSP8,212
DUSP9,212
DYNC1I2,212
ENAH,212
ENSP00000490163,212
ENSP00000498126,212
EPX,212
FBF1,212
FERMT2,212
FGA,212
FOXR2,212
FXYD2,212
GIGYF2,212
GJD2,212
GLCE,212
GMFB,212
GNB1L,212
GRK3,212
GSS,212
H0YIS7_HUMAN,212
HADH,212
HMGB4,212
HSCB,212
HSPB8,212
HTRA4,212
ILKAP,212
INO80C-2,212
IQUB,212
ITFG1,212
ITGA9,212
ITGB1BP2,212
ITPA,212
JMJD7-PLA2G4B,212
KANSL1L,212
KANSL2,212
KCTD13,212
KIF26A,212
KRTAP1-1,212
KRTAP1-3,212
KRTAP1-4,212
KRTAP1-5,212
KRTAP10-1,212
KRTAP10-10,212
KRTAP10-11,212
KRTAP10-12,212
KRTAP10-2,212
KRTAP10-3,212
KRTAP10-4,212
KRTAP10-5,212
KRTAP10-6,212
KRTAP10-7,212
KRTAP10-8,212
KRTAP10-9,212
KRTAP12-1,212
KRTAP12-2,212
KRTAP12-3,212
KRTAP12-4,212
KRTAP17-1,212
KRTAP2-1,212
KRTAP2-2,212
KRTAP2-3,212
KRTAP2-4,212
KRTAP27-1,212
KRTAP29-1,212
KRTAP3-1,212
KRTAP3-2,212
KRTAP3-3,212
KRTAP4-1,212
KRTAP4-12,212
KRTAP4-16,212
KRTAP4-2,212
KRTAP4-3,212
KRTAP4-4,212
KRTAP4-5,212
KRTAP4-6,212
KRTAP4-7,212
KRTAP4-8,212
KRTAP4-9,212
KRTAP5-10,212
KRTAP5-11,212
KRTAP5-2,212
KRTAP5-5,212
KRTAP5-6,212
KRTAP5-9,212
KRTAP9-1,212
KRTAP9-2,212
KRTAP9-3,212
KRTAP9-4,212
KRTAP9-6,212
KRTAP9-7,212
KRTAP9-8,212
KRTAP9-9,212
KSR2,212
LMTK2,212
LRRC4,212
LRRC6,212
LSM3,212
LSM4,212
LY6G6F,212
MAGEA11,212
MAGOH,212
MAP3K12,212
MAP3K19,212
MAPKAPK3,212
MAPKAPK5,212
MARK3,212
MBTD1,212
MECR,212
METRN,212
MKNK1,212
MKNK2,212
MOB2,212
MORF4L2,212
MRGBP,212
MRTFB,212
MSL1,212
MSL2,212
NALCN,212
NCKAP5L,212
NDEL1,212
NLN,212
NPAS4,212
NPM3,212
NSL1,212
OXTR,212
PABPN1,212
PCYT1A,212
PCYT1B,212
PFDN4,212
PFDN6,212
PHAX,212
PHF20L1,212
PIH1D2,212
PLA1A,212
PLA2G12A,212
PLA2G12B,212
PLA2G1B,212
PLA2G2A,212
PLA2G2C,212
PLA2G2D,212
PLA2G2E,212
PLA2G2F,212
PLA2G4B,212
PLA2G4C,212
PLA2G4D,212
PLA2G4E,212
PLA2G4F,212
PLA2G5,212
PLAAT3,212
PNKD,212
PP2D1,212
PPM1E,212
PPM1F,212
PPM1K,212
PPM1L,212
PPM1N,212
PPP3R2,212
PPTC7,212
PRKCG,212
PRKCSH,212
PROK1,212
PROKR1,212
PROKR2,212
PSMG2,212
PTGIS,212
PTPN20,212
PTPN5,212
PTPN7,212
PTPRE,212
PTPRG,212
PTPRO,212
PTPRR,212
PUF60,212
RANGAP1,212
RBP5,212
RGPD6,212
RIPK4,212
RPS6KA4,212
RPS6KA6,212
RSU1,212
S100A3,212
SCGN,212
SCN10A,212
SCN9A,212
SDF2L1,212
SEZ6L2,212
SLC17A9,212
SLC44A2,212
SNCG,212
SORBS3,212
SPAG1,212
SPHKAP,212
SPIRE1,212
SSH2,212
SSH3,212
STAB2,212
STK40,212
STYX,212
SULF2,212
SULT4A1,212
SYN3,212
SYNRG,212
TANGO6,212
TAOK2,212
TELO2,212
TESC,212
TIMM50,212
TLK1,212
TMEM209,212
TOX,212
TPD52,212
TSKS,212
TSSC4,212
TTC1,212
TTI2,212
TUBA8,212
TUBAL3,212
UBE2L6,212
UBTFL1,212
USP41,212
UTRN,212
VPS33A,212
VPS72,212
VTA1,212
WBP1,212
WBP1L,212
WDR78,212
WDR83,212
WIZ,212
WNT9A,212
YPEL3,212
ZC3HC1,212
ZMYND10,212
ZNF563,212
ZNHIT1,212
ZNHIT2,212
ZNRD2,212
NFKB1,213
NR2C2,213
BTF3,213
API5,213
CCNB1IP1,213
CDCA7,213
CDIP1,213
CDK5RAP1,213
CLASP1,213
COX6C,213
CYREN,213
DDX41,213
EMC4,213
ENKD1,213
ENSP00000491596,213
EXD3,213
FBXW8,213
FMNL1,213
GPS2,213
HELB,213
HUS1B,213
IFFO1,213
IMMP1L,213
INCA1,213
ITFG2,213
KIAA1328,213
KLHDC9,213
LAMA2,213
LARP4,213
LHFPL6,213
LPP,213
LRWD1,213
M0R2N6_HUMAN,213
MEIOB,213
MEPCE,213
METTL8,213
NEK1,213
NEK11,213
NEK8,213
NIT2,213
PHRF1,213
PIH1D3,213
RBM14-RBM4,213
REC114,213
RNF138,213
RPGRIP1,213
RPGRIP1L,213
SET,213
SETMAR,213
SMG5,213
SMG7,213
SNRNP40,213
SPTAN1,213
SPTBN2,213
TDRD3,213
TEN1,213
TERB1,213
TTC21B,213
MED1,214
COPS5,214
ABCB10,214
ABHD14B,214
ACADVL,214
ACSF3,214
ADD1,214
ADH1B,214
AGPAT5,214
AHCTF1,214
ALDH4A1,214
ALPI,214
ANKFY1,214
ANKRD27,214
ANXA4,214
AP2A1,214
AP3B1,214
AQR,214
ARCN1,214
AREL1,214
ARGLU1,214
ARPC1B,214
ARPC4,214
ARPC5L,214
ATAD1,214
ATAD3A,214
ATG2B,214
ATL3,214
ATP6V1C1,214
ATXN2,214
ATXN2L,214
AURKAIP1,214
BAG2,214
BCKDHB,214
BDH1,214
BMP2K,214
BRMS1,214
BZW1,214
C1QA,214
C2CD4A,214
C2CD4C,214
C4orf54,214
CACTIN,214
CAPZA1,214
CAPZA2,214
CAPZB,214
CARD14,214
CARD8,214
CASP5,214
CASZ1,214
CBLB,214
CCAR1,214
CCDC47,214
CD244,214
CDK11B,214
CELF1,214
CELF2,214
CEP85,214
CHMP1A,214
CHMP3,214
CHMP4A,214
CHTOP,214
CKM,214
CLEC16A,214
CLEC4E,214
CLEC6A,214
CLLU1OS,214
CLN5,214
CLN6,214
CLTA,214
CNOT1,214
COPA,214
COPB2,214
COPG1,214
CORO1A,214
CORO6,214
CPSF2,214
CRMP1,214
CRNKL1,214
DCTN4,214
DDX19A,214
DECR1,214
DERL1,214
DNAJA1,214
DNAJB9,214
DPF3,214
DSTN,214
DSTYK,214
DYNC1H1,214
DYNLL2,214
DYNLT1,214
ECSIT,214
EDA2R,214
EDAR,214
EDARADD,214
EFHD2,214
EIF2B3,214
ELAVL4,214
EPG5,214
ERH,214
ERI1,214
ERLIN1,214
ESYT2,214
ETFB,214
EXOC3,214
EXOC6,214
FAM120A,214
FAM98B,214
FAR1,214
FASTKD2,214
FBXO38,214
FCGRT,214
FFAR3,214
FN3K,214
FRYL,214
FYB1,214
GARS1,214
GET4,214
GNAI1,214
GPALPP1,214
GRIN2C,214
GRPR,214
GRSF1,214
GSE1,214
GSPT1,214
H1-10,214
HBA2,214
HBE1,214
HINT1,214
HLA-DQB1,214
HNRNPUL2,214
HP1BP3,214
HPSE,214
HRNR,214
HSD17B12,214
HSDL2,214
ICK,214
IER3,214
IFI44,214
IFI6,214
IFIT5,214
IGBP1,214
IL17RE,214
INF2,214
IPO11,214
IPO9,214
ISG20,214
IST1,214
ITPRID2,214
JCHAIN,214
JMJD6,214
KANSL1,214
KANSL3,214
KCMF1,214
KCTD9,214
KDM3B,214
KLHL7,214
KNOP1,214
KPNA7,214
KRT2,214
KRT6B,214
KRT9,214
LARP1,214
LARP4B,214
LCP1,214
LEMD2,214
LILRB4,214
LIN54,214
LMAN1,214
LRIF1,214
LRPPRC,214
LRRC40,214
LRRC59,214
LSM12,214
LUC7L,214
MANBA,214
MAP4,214
MAP4K4,214
MB21D2,214
MBNL1,214
MCEMP1,214
METTL7A,214
METTL7B,214
MFAP1,214
MIB1,214
MIIP,214
MRPS26,214
MS4A1,214
MTPAP,214
MTPN,214
MYH14,214
MYL1,214
MYL10,214
MYL4,214
MYL6,214
MYL6B,214
MYLPF,214
MYOM2,214
NAA35,214
NAA40,214
NACA-2,214
NDUFA10,214
NDUFS1,214
NDUFS7,214
NFKBID,214
NFKBIL1,214
NHLRC2,214
NIPSNAP2,214
NKAP,214
NKIRAS1,214
NKIRAS2,214
NLRP12,214
NLRP2,214
NLRP4,214
NLRP6,214
NLRP7,214
NLRX1,214
NOL7,214
NUAK2,214
NUDC,214
NUDCD2,214
NUDT4,214
NUFIP2,214
NUP155,214
NUP160,214
NUP205,214
NUP54,214
NUP58,214
NUP62,214
NUP62CL,214
NUP85,214
NUP93,214
NXF1,214
OLAH,214
OSR1,214
OXSR1,214
PATL1,214
PAXBP1,214
PCM1,214
PDCD6,214
PDCD6IP,214
PDE12,214
PDS5B,214
PELI2,214
PEX6,214
PEX7,214
PFDN5,214
PGLYRP1,214
PIGR,214
PKP3,214
PMF1,214
POM121C,214
PPIP5K2,214
PPP1R13L,214
PPP1R14A,214
PPP4R3B,214
PRDX4,214
PRG2,214
PRKRA,214
PRPF38A,214
PRPF38B,214
PRPF39,214
PRPF40A,214
PSPC1,214
PTBP3,214
PTCD3,214
PTDSS1,214
PTGES3,214
PTGFR,214
RAB13,214
RAC3,214
RALGAPB,214
RANBP1,214
RBBP6,214
RBM22,214
RBM25,214
RBM27,214
RBMX2,214
RC3H2,214
RCC1L,214
RCN1,214
RCN2,214
REPS2,214
RGPD3,214
RGPD5,214
RIDA,214
RNF123,214
RNF135,214
RO60,214
RP9,214
RPN2,214
RSBN1L,214
RTRAF,214
RWDD4,214
S100A12,214
SAR1A,214
SAR1B,214
SBSPON,214
SDF2,214
SEC16A,214
SEC23B,214
SEC24C,214
SERPINA3,214
SETD6,214
SETSIP,214
SF3B1,214
SF3B3,214
SF3B5,214
SF3B6,214
SH2D1A,214
SH2D3A,214
SIPA1L1,214
SKIDA1,214
SLC25A12,214
SLC25A13,214
SLC25A15,214
SLC25A3,214
SLC25A5,214
SLC25A6,214
SLPI,214
SMPD4,214
SMYD2,214
SNX8,214
SPART,214
SPG11,214
SRRM2,214
SRSF11,214
SRSF4,214
SRXN1,214
SSR1,214
SSR3,214
SURF4,214
SYNCRIP,214
TAMM41,214
TAOK1,214
TAOK3,214
TAX1BP1,214
TBKBP1,214
TECR,214
TF,214
THOC7,214
TIFA,214
TIFAB,214
TIMM44,214
TLR10,214
TM9SF3,214
TMA7,214
TMCC1,214
TMED5,214
TMEM165,214
TMOD3,214
TNFAIP2,214
TNFRSF6B,214
TNFSF18,214
TNFSF8,214
TNIP1,214
TNIP2,214
TNIP3,214
TNPO3,214
TOLLIP,214
TOMM22,214
TP53RK,214
TRIM4,214
TUBB2B,214
TUBB4A,214
TUBB6,214
TUBB8B,214
TXLNA,214
TXLNG,214
U2AF2,214
U2SURP,214
UBAP2L,214
UBE2V1,214
UBR4,214
UFL1,214
UMOD,214
UNC5CL,214
VPS13D,214
VPS52,214
VRK2,214
WDR34,214
WDR62,214
WDR82,214
XCL1,214
XPOT,214
YTHDF3,214
ZADH2,214
ZBP1,214
ZBTB40,214
ZCCHC3,214
ZMYND8,214
ZNF546,214
ZNF609,214
ZNF621,214
ZNF624,214
ZNF641,214
ZNF687,214
ZSCAN29,214
ZZEF1,214
PDCD11,215
PARP1,215
AAAS,215
AAR2,215
ACBD3,215
ACTR5,215
ADRM1,215
AGPS,215
AKNAD1,215
ALAS1,215
ALDH3A2,215
ALDH9A1,215
ALG13,215
ANKRD37,215
ANKRD46,215
AOC1,215
AOC2,215
APBB3,215
APOA2,215
APOA5,215
ARIH1,215
ARMC6,215
ASNSD1,215
ASXL2,215
ATAD2B,215
ATP5PB,215
ATP5PD,215
ATP5PF,215
ATP6V0D1,215
AUH,215
BASP1,215
BBS4,215
BCL2L14,215
BCLAF3,215
BNIPL,215
BROX,215
BSPRY,215
BTBD1,215
BTBD19,215
BTBD2,215
BTBD9,215
BTF3L4,215
BUD31,215
C12orf65,215
C8orf33,215
C8orf76,215
C9orf78,215
CACUL1,215
CAND1,215
CAND2,215
CAPN6,215
CC2D1A,215
CCDC124,215
CCDC22,215
CCNDBP1,215
CDC40,215
CDY1,215
CDY1B,215
CDYL2,215
CENPT,215
CENPW,215
CHMP2B,215
CIPC,215
CLDN12,215
CLNS1A,215
CLPTM1,215
CMTM4,215
CMTM6,215
CNDP2,215
CNRIP1,215
COA3,215
COMMD10,215
COMMD2,215
COMMD3,215
COMMD4,215
COMMD5,215
COMMD6,215
COMMD7,215
COMMD8,215
COMMD9,215
COPG2,215
COPS9,215
COPZ1,215
CPNE1,215
CPNE3,215
CPSF1,215
CRBN,215
CTSA,215
CUL5,215
CWC25,215
CYC1,215
CYP24A1,215
CYP4A11,215
DAP3,215
DAPL1,215
DCAF1,215
DCAF10,215
DCAF11,215
DCAF16,215
DCAF17,215
DCAF4,215
DCAF5,215
DCAF6,215
DCAF8,215
DCD,215
DCUN1D1,215
DCUN1D2,215
DCUN1D3,215
DCUN1D4,215
DCUN1D5,215
DDA1,215
DDT,215
DERA,215
DET1,215
DIP2B,215
DNAJA2,215
DNAJB12,215
DNAJB14,215
DNAJC11,215
DNAJC16,215
DNAJC18,215
DNAJC7,215
DNAJC9,215
DOCK10,215
DPCD,215
DPM1,215
DPP9,215
DYNLL1,215
E5RI56_HUMAN,215
EBAG9,215
ECHDC1,215
ECHDC2,215
ECI1,215
ECI2,215
ECPAS,215
EEF1B2,215
EEF1D,215
EEFSEC,215
EHHADH,215
EIF1,215
EIF1B,215
EIF2A,215
EIF2AK1,215
EIF2S2,215
EIF2S3B,215
EIF3B,215
EIF3C,215
EIF3CL,215
EIF3G,215
EIF3H,215
EIF3K,215
EIF3L,215
EIF3M,215
EIF5,215
ELOA3,215
ELOA3B,215
ELOA3D,215
EMC1,215
EMC2,215
EMD,215
ENSP00000387111,215
ENSP00000493701,215
ERMN,215
ETF1,215
ETFA,215
F2RL1,215
FABP1,215
FABP6,215
FADS1,215
FAM102A,215
FAM102B,215
FAM120B,215
FAM13B,215
FAM98A,215
FANK1,215
FBXL14,215
FBXL19,215
FBXO11,215
FBXO22,215
FBXO46,215
FEM1B,215
FGGY,215
FKBP1C,215
FNIP1,215
FRRS1L,215
G0S2,215
GAPVD1,215
GFER,215
GFM2,215
GK,215
GK2,215
GK3P,215
GK5,215
GLIPR1,215
GLRX3,215
GMPPB,215
GNPDA1,215
GPR137B,215
GRAP,215
GTPBP1,215
GTPBP10,215
GTPBP6,215
H3BNC9_HUMAN,215
HADHA,215
HAGH,215
HARS1,215
HBS1L,215
HDDC3,215
HERC5,215
HIBCH,215
HIKESHI,215
HM13,215
HSD3B2,215
HSD3B7,215
HSPA4L,215
HSPH1,215
HTR6,215
ICAM3,215
IFI44L,215
IFT172,215
IFT20,215
IFT27,215
IFT88,215
INO80B,215
INO80C,215
INO80D,215
INSC,215
IREB2,215
JAGN1,215
JOSD1,215
JOSD2,215
KATNA1,215
KATNAL1,215
KATNAL2,215
KCNA1,215
KCNA10,215
KCNA2,215
KCNA3,215
KCNA4,215
KCNA6,215
KCNA7,215
KCNB1,215
KCNB2,215
KCNC1,215
KCNC2,215
KCNC3,215
KCNC4,215
KCND1,215
KCND2,215
KCND3,215
KCNF1,215
KCNG1,215
KCNG2,215
KCNG3,215
KCNG4,215
KCNQ2,215
KCNQ3,215
KCNQ4,215
KCNQ5,215
KCNS1,215
KCNS2,215
KCNS3,215
KCNV1,215
KCNV2,215
KHDC3L,215
KIAA2012,215
KLHL10,215
KLHL13,215
KLHL15,215
KLHL18,215
KLHL22,215
KLHL24,215
KLHL42,215
KLHL9,215
KXD1,215
LETM2,215
LIAS,215
LIN7C,215
LMAN2,215
LOC107987373,215
LRCH2,215
LRR1,215
LRRC14,215
LRRC31,215
LYRM7,215
MALSU1,215
MAPRE1,215
MAT2B,215
ME1,215
MED12L,215
MED13L,215
MEI1,215
MGA,215
MGST3,215
MINDY1,215
MINDY3,215
MMADHC,215
MOCS3,215
MPDZ,215
MPND,215
MPP5,215
MRPL10,215
MRPL23,215
MRPL30,215
MRPL34,215
MRPL35,215
MRPL38,215
MRPL39,215
MRPL40,215
MRPL41,215
MRPL47,215
MRPL49,215
MRPL54,215
MRPS25,215
MRPS27,215
MRPS28,215
MRPS30,215
MRPS35,215
MTG2,215
MTRF1,215
MTRF1L,215
MTX2,215
MYH10,215
MYSM1,215
MYZAP,215
NAA50,215
NACA,215
NACA2,215
NACAD,215
NCKAP1,215
NCKIPSD,215
NCLN,215
NDUFA12,215
NDUFB3,215
NDUFB4,215
NDUFB5,215
NDUFS2,215
NDUFS4,215
NDUFV2,215
NEMF,215
NPLOC4,215
NR2C2AP,215
NR6A1,215
NSDHL,215
NUP98,215
OASL,215
OST4,215
OSTC,215
OTUB2,215
OTUD1,215
OTUD4,215
OTUD6A,215
OTUD6B,215
OTUD7A,215
OTUD7B,215
OTULIN,215
PABPC4,215
PAFAH1B2,215
PAFAH1B3,215
PAN2,215
PCID2,215
PCMT1,215
PCNP,215
PDCD5,215
PDF,215
PDLIM5,215
PDS5A,215
PEX11A,215
PFAS,215
PGM2,215
PHIP,215
PIGC,215
PIGX,215
PITHD1,215
PKP2,215
PLA2G3,215
PLAA,215
PLD3,215
PLSCR2,215
PPME1,215
PPP1R42,215
PROCA1,215
PRPF18,215
PRPF3,215
PRPF31,215
PRPF6,215
PUM1,215
PUM2,215
QRICH1,215
RAB5IF,215
RANBP9,215
RAP1GDS1,215
RCC2,215
REELD1,215
RETREG1,215
RETREG2,215
RETREG3,215
RGL1,215
RHOT2,215
RNF10,215
RNF139,215
RNF145,215
RPL15,215
RPL22L1,215
RPL24,215
RPL27,215
RPL28,215
RPL29,215
RPL35A,215
RPL36,215
RPL36A-HNRNPH2,215
RPL37,215
RPL38,215
RPL41,215
RPL6,215
RPLP2,215
RPN1,215
RPS10,215
RPS10-NUDT3,215
RPS17,215
RPS21,215
RPS25,215
RPS26,215
RTCB,215
SAP130,215
SBDS,215
SBNO1,215
SDR42E1,215
SEC22B,215
SEC61B,215
SEC61G,215
SENP8,215
SERBP1,215
SF3B2,215
SHPK,215
SLC13A5,215
SLC25A19,215
SLC25A43,215
SLC25A47,215
SLC30A9,215
SLK,215
SLU7,215
SMIM13,215
SNX2,215
SON,215
SRP14,215
SRP19,215
SRP9,215
STAMBPL1,215
STARD3,215
STAU1,215
STC2,215
STK26,215
STOM,215
STOML2,215
STON1,215
STON2,215
STT3A,215
STT3B,215
SUGT1,215
SULT2A1,215
SV2A,215
TARS1,215
TARS3,215
TCAF1,215
TEP1,215
TESPA1,215
TGIF2-RAB5IF,215
TGS1,215
THEMIS,215
TICAM1,215
TICAM2,215
TMED3,215
TMED7,215
TMED7-TICAM2,215
TMEM126A,215
TMEM232,215
TMOD1,215
TMX1,215
TNFRSF21,215
TNPO2,215
TOR1A,215
TOR1B,215
TP53I13,215
TPD52L2,215
TRPC4AP,215
TSTA3,215
TWF1,215
TXNL1,215
UBA2,215
UBA3,215
UBA5,215
UBA6,215
UBD,215
UBE2F,215
UBE4A,215
UBFD1,215
UBL4A,215
UBL4B,215
UBL7,215
UBQLN1,215
UBQLN2,215
UBQLN3,215
UBQLN4,215
UBQLNL,215
UCHL3,215
UFD1,215
UGT1A9,215
UQCRB,215
URM1,215
USO1,215
USP12,215
USP16,215
USP17L2,215
USP17L25,215
USP21,215
USP24,215
USP26,215
USP27X,215
USP29,215
USP30,215
USP35,215
USP36,215
USP42,215
USP46,215
USP47,215
USP48,215
USP49,215
USP5,215
USP51,215
VAT1,215
VBP1,215
VCPIP1,215
VDAC2,215
VDAC3,215
VPS45,215
WBP4,215
WDR31,215
WDR6,215
WDR83OS,215
WDTC1,215
YOD1,215
YPEL5,215
ZC3H13,215
ZC3H15,215
ZC3HAV1L,215
ZFAND4,215
ZMAT2,215
ZNF292,215
ZNF395,215
ZNF622,215
ZNF704,215
STAT3,216
ABCF1,216
ABCF2-2,216
ABCF3,216
ACTBL2,216
ACTC1,216
ACTG2,216
ACTL10,216
ACTL6A,216
ACTL6B,216
ACTL7A,216
ACTL7B,216
ACTL8,216
ACTL9,216
ACTR10,216
ACTR1A,216
ACTR1B,216
